acceleration_x,acceleration_y,acceleration_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,altimeterRate,airpressure,heartRate,RRInterval,label,frequency,timestamp
0.39,-0.23,0.88,0.58,0.18,-4.7,1,998.66,68,0.9,5,50,2018-06-13 21:28:28:745
0.39,-0.23,0.88,0.58,0.18,-4.7,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.39,-0.23,0.88,0.58,0.18,-4.7,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.39,-0.23,0.88,0.58,0.18,-4.7,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.39,-0.23,0.88,0.58,0.18,-4.7,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,0.58,0.18,-4.7,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.42,-0.23,0.88,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.39,-0.21,0.89,-0.46,-0.09,-3.2,1,998.66,68,0.78,5,50,2018-06-13 21:28:28:745
0.39,-0.21,0.89,0.76,-0.3,-4.15,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.39,-0.21,0.89,0.76,-0.3,-4.15,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.39,-0.21,0.89,0.76,-0.3,-4.15,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.24,0.88,0.76,-0.3,-4.15,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.24,0.88,0.88,-0.27,-3.51,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.24,0.88,0.88,-0.27,-3.51,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.24,0.88,0.88,-0.27,-3.51,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.24,0.88,0.88,-0.27,-3.51,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.24,0.88,0.88,-0.27,-3.51,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,0.88,-0.27,-3.51,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,-0.58,0.76,-3.57,1,998.66,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,-0.58,0.76,-3.57,1,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,-0.58,0.76,-3.57,1,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,-0.58,0.76,-3.57,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,-0.58,0.76,-3.57,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.21,0.88,-0.58,0.76,-3.57,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.4,-0.24,0.88,-0.58,0.76,-3.57,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.4,-0.24,0.88,-0.61,-0.37,-3.75,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.4,-0.24,0.88,-0.61,-0.37,-3.75,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.4,-0.24,0.88,-0.61,-0.37,-3.75,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.4,-0.24,0.88,-0.61,-0.37,-3.75,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.4,-0.24,0.88,-0.61,-0.37,-3.75,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.22,0.88,-0.61,-0.37,-3.75,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.22,0.88,2.9,0.46,-3.57,2,998.64,68,0.78,5,50,2018-06-13 21:28:29:285
0.41,-0.22,0.88,2.9,0.46,-3.57,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:285
0.41,-0.22,0.88,2.9,0.46,-3.57,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.22,0.88,2.9,0.46,-3.57,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,2.9,0.46,-3.57,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.41,-0.23,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.4,-0.22,0.88,-0.18,0.21,-4.7,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.4,-0.22,0.88,-0.21,1.8,-3.78,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.4,-0.22,0.88,-0.21,1.8,-3.78,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.4,-0.22,0.88,-0.21,1.8,-3.78,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.4,-0.22,0.88,-0.21,1.8,-3.78,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,-0.21,1.8,-3.78,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,-0.21,1.8,-3.78,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,0.3,0,-3.99,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,0.3,0,-3.99,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,0.3,0,-3.99,2,998.64,68,0.8,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,0.3,0,-3.99,2,998.64,68,0.43,5,50,2018-06-13 21:28:29:824
0.39,-0.22,0.89,0.3,0,-3.99,2,998.64,68,0.43,5,50,2018-06-13 21:28:29:824
0.4,-0.23,0.89,0.3,0,-3.99,2,998.64,68,0.43,5,50,2018-06-13 21:28:29:824
0.4,-0.23,0.89,-1.01,0,-3.93,2,998.64,68,0.43,5,50,2018-06-13 21:28:29:824
0.4,-0.23,0.89,-1.01,0,-3.93,2,998.64,68,0.43,5,50,2018-06-13 21:28:29:824
0.4,-0.23,0.89,-1.01,0,-3.93,2,998.64,68,0.43,5,50,2018-06-13 21:28:29:824
0.4,-0.23,0.89,-1.01,0,-3.93,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.39,-0.23,0.88,-1.01,0,-3.93,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.39,-0.23,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.39,-0.23,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.39,-0.23,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.39,-0.23,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.39,-0.23,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,-0.55,-0.18,-3.75,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.79,-0.37,-3.78,2,998.64,68,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.79,-0.37,-3.78,2,998.63,68,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.79,-0.37,-3.78,3,998.63,68,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.79,-0.37,-3.78,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.79,-0.37,-3.78,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0,0.03,-3.81,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.24,0.06,-4.02,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.24,0.06,-4.02,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.24,0.06,-4.02,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.24,0.06,-4.02,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:366
0.4,-0.22,0.88,0.24,0.06,-4.02,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.43,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,0.34,-0.4,-3.93,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.41,-0.22,0.88,-0.37,-0.15,-3.87,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.41,-0.22,0.88,-0.4,-0.27,-3.81,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.41,-0.22,0.88,-0.4,-0.27,-3.81,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.41,-0.22,0.88,-0.4,-0.27,-3.81,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.41,-0.22,0.88,-0.4,-0.27,-3.81,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-0.4,-0.27,-3.81,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-1.22,-0.43,-3.99,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-1.22,-0.43,-3.99,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-1.22,-0.43,-3.99,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-1.22,-0.43,-3.99,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.4,-0.22,0.88,-1.22,-0.43,-3.99,3,998.63,69,0.81,5,50,2018-06-13 21:28:30:900
0.41,-0.22,0.88,-1.22,-0.43,-3.99,3,998.63,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,3,998.63,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,3,998.63,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,3,998.63,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,3,998.63,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,3,998.65,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,2,998.65,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,2,998.65,69,0.81,5,50,2018-06-13 21:28:31:436
0.41,-0.22,0.88,-0.88,0.52,-3.75,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.88,0.52,-3.75,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.27,-3.75,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.27,-3.75,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.27,-3.75,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.09,-3.84,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.09,-3.84,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.09,-3.84,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.09,-3.84,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.15,0.09,-3.84,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.81,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,-0.12,0.43,-3.96,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:436
0.4,-0.22,0.88,0.61,0.06,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.61,0.06,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.61,0.06,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.61,0.06,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.61,0.06,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.41,-0.22,0.88,0.61,0.06,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.41,-0.22,0.88,0.7,-0.27,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.41,-0.22,0.88,0.7,-0.27,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.41,-0.22,0.88,0.7,-0.27,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.41,-0.22,0.88,0.7,-0.27,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.41,-0.22,0.88,0.7,-0.27,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.7,-0.27,-3.9,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.58,0.09,-3.93,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.58,0.09,-3.93,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.58,0.09,-3.93,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.58,0.09,-3.93,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.58,0.09,-3.93,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,0.58,0.09,-3.93,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.06,0.37,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.06,0.37,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.06,0.37,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.06,0.37,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.06,0.37,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:31:977
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.65,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.82,0.18,-3.81,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.61,0.55,-3.78,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.61,0.55,-3.78,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.61,0.55,-3.78,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.61,0.55,-3.78,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-1.16,0.52,-3.66,2,998.64,70,0.86,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-1.16,0.52,-3.66,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-1.16,0.52,-3.66,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-1.16,0.52,-3.66,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-1.16,0.52,-3.66,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-1.16,0.52,-3.66,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.85,0.24,-3.63,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.85,0.24,-3.63,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.85,0.24,-3.63,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.85,0.24,-3.63,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.85,0.24,-3.63,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.24,0.27,-3.72,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.24,0.27,-3.72,2,998.64,70,0.88,5,50,2018-06-13 21:28:32:508
0.4,-0.22,0.88,-0.24,0.27,-3.72,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.24,0.27,-3.72,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.24,0.27,-3.72,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.24,0.27,-3.72,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.15,-0.03,-3.87,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.15,-0.03,-3.87,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.15,-0.03,-3.87,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.15,-0.03,-3.87,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.15,-0.03,-3.87,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.15,-0.03,-3.87,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.09,0.4,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.21,0.09,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.21,0.09,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.21,0.09,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.21,0.09,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.4,-0.22,0.88,-0.21,0.09,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.39,-0.22,0.88,-0.21,0.09,-3.78,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.39,-0.22,0.88,-0.46,0.34,-3.81,2,998.64,70,0.88,5,50,2018-06-13 21:28:33:043
0.39,-0.22,0.88,-0.46,0.34,-3.81,2,998.64,70,0.75,5,50,2018-06-13 21:28:33:043
0.39,-0.22,0.88,-0.46,0.34,-3.81,2,998.64,70,0.75,5,50,2018-06-13 21:28:33:584
0.39,-0.22,0.88,-0.46,0.34,-3.81,2,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.39,-0.22,0.88,-0.46,0.34,-3.81,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.46,0.34,-3.81,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.3,0.03,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.3,0.03,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.3,0.03,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.3,0.03,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,0.3,0.12,-3.75,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,-0.7,0.09,-4.05,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,-0.7,0.09,-4.05,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,-0.7,0.09,-4.05,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.22,0.88,-0.7,0.09,-4.05,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.7,0.09,-4.05,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.7,0.09,-4.05,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.98,0.34,-3.84,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.98,0.34,-3.84,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.98,0.34,-3.84,-1,998.68,70,0.75,5,50,2018-06-13 21:28:33:584
0.4,-0.23,0.88,-0.98,0.34,-3.84,-1,998.68,70,0.75,5,50,2018-06-13 21:28:34:121
